Symbol,Market Cap,Country,Industry,Sector
FMST,39032584,Canada,other-industrial-metals-mining,basic-materials
RNTX,38903844,United States,biotechnology,healthcare
NXTC,38863228,United States,biotechnology,healthcare
RYET,38812504,China,education-training-services,consumer-defensive
TOON,38812104,United States,entertainment,communication-services
USIO,38777132,United States,software-infrastructure,technology
TAOX,38567412,United States,software-infrastructure,technology
WYHG,38548460,China,packaged-foods,consumer-defensive
MYO,38435524,United States,medical-devices,healthcare
MSGY,38407500,Hong Kong,engineering-construction,industrials
VERU,38360440,United States,biotechnology,healthcare
COHN,38284424,United States,capital-markets,financial-services
JRSH,38226820,United States,apparel-manufacturing,consumer-cyclical
STRR,38209744,United States,conglomerates,industrials
ECOR,38140456,United States,medical-devices,healthcare
LHSW,38012000,China,software-infrastructure,technology
NTRP,37898448,United States,travel-services,consumer-cyclical
PXLW,37887148,United States,semiconductors,technology
GWH,37860944,United States,electrical-equipment-parts,industrials
LTRN,37691504,United States,biotechnology,healthcare
DTST,37641764,United States,information-technology-services,technology
IRBT,37554920,United States,furnishings-fixtures-appliances,consumer-cyclical
PHUN,37548432,United States,software-application,technology
QTTB,37528272,United States,biotechnology,healthcare
BLIV,37483568,Singapore,software-application,technology
ZDGE,37469108,United States,internet-content-information,communication-services
YSXT,37265624,China,specialty-business-services,industrials
BZFD,37207872,United States,internet-content-information,communication-services
JUNS,37180464,United States,biotechnology,healthcare
EDRY,37155816,Greece,marine-shipping,industrials
KFFB,37118024,United States,banks-regional,financial-services
NHTC,37072100,United States,internet-retail,consumer-cyclical
INLX,36952764,United States,software-application,technology
NTWK,36923908,United States,software-application,technology
XCUR,36522268,United States,biotechnology,healthcare
FATN,36482104,United States,software-infrastructure,technology
CUE,36416204,United States,biotechnology,healthcare
GBIO,36317276,United States,biotechnology,healthcare
SIDU,36304908,United States,aerospace-defense,industrials
FTHM,36277876,United States,real-estate-services,real-estate
RMCO,36186360,United States,asset-management,financial-services
BHM,36062884,United States,reit-residential,real-estate
SWAG,35811856,United States,advertising-agencies,communication-services
SCOR,35611212,United States,internet-content-information,communication-services
ISPO,35488896,United States,travel-services,consumer-cyclical
MURA,35382752,Ireland,biotechnology,healthcare
CPOP,35315724,China,entertainment,communication-services
OMCC,35308504,United States,credit-services,financial-services
WAVE,35108812,Israel,utilities-renewable,utilities
SKBL,34943312,Hong Kong,engineering-construction,industrials
BIRD,34905640,United States,apparel-retail,consumer-cyclical
SURG,34718400,United States,telecom-services,communication-services
WHLRD,34701320,United States,reit-retail,real-estate
IINN,34633536,Israel,medical-devices,healthcare
SKYE,34622060,United States,biotechnology,healthcare
RNXT,34454588,United States,biotechnology,healthcare
NEON,34404988,Sweden,electronic-components,technology
XLO,34125212,United States,biotechnology,healthcare
MBBC,34118296,United States,banks-regional,financial-services
KWM,34088568,Cayman Islands,entertainment,communication-services
BCG,34035044,United States,asset-management,financial-services
RMTI,33994956,United States,drug-manufacturers-specialty-generic,healthcare
SCWO,33934384,United States,pollution-treatment-controls,industrials
YQ,33902048,China,education-training-services,consumer-defensive
USEG,33884464,United States,oil-gas-e-p,energy
BLBX,33758056,United States,software-application,technology
MGN,33637500,Malaysia,engineering-construction,industrials
LNZA,33480718,United States,waste-management,industrials
ACCS,33465352,United States,advertising-agencies,communication-services
BMR,33389188,Israel,software-application,technology
SDST,33380552,United States,electrical-equipment-parts,industrials
GNTA,33273700,Italy,biotechnology,healthcare
MDBH,33254712,United States,capital-markets,financial-services
ZJYL,33078404,China,medical-instruments-supplies,healthcare
NMTC,33049684,United States,medical-devices,healthcare
EPOW,32962468,China,electrical-equipment-parts,industrials
POCI,32941778,United States,medical-instruments-supplies,healthcare
BAFN,32903750,United States,banks-regional,financial-services
SNAL,32840158,United States,electronic-gaming-multimedia,communication-services
VVPR,32821294,United Kingdom,solar,technology
IPWR,32768900,United States,semiconductors,technology
DARE,32579442,United States,biotechnology,healthcare
RLYB,32498136,United States,biotechnology,healthcare
BEEM,32349890,United States,solar,technology
WCT,32248832,Hong Kong,software-application,technology
HUIZ,32182558,China,insurance-brokers,financial-services
NTIP,32175720,United States,specialty-business-services,industrials
ANTX,32060366,United States,biotechnology,healthcare
LITB,31996972,Singapore,apparel-manufacturing,consumer-cyclical
FARM,31970978,United States,packaged-foods,consumer-defensive
PASG,31946036,United States,biotechnology,healthcare
GLBS,31902564,Greece,marine-shipping,industrials
SER,31885552,United States,biotechnology,healthcare
SNTI,31811914,United States,biotechnology,healthcare
NVNI,31803562,Brazil,software-application,technology
NDLS,31769378,United States,restaurants,consumer-cyclical
UFG,31604626,Singapore,marine-shipping,industrials
GIFT,31583190,United States,internet-content-information,communication-services
GROW,31496864,United States,asset-management,financial-services
LGL,31474446,United States,scientific-technical-instruments,technology
PXS,31456548,Greece,oil-gas-midstream,energy
HBIO,31348418,United States,medical-instruments-supplies,healthcare
WPRT,31252564,Canada,auto-parts,consumer-cyclical
EPSM,31243432,China,beverages-wineries-distilleries,consumer-defensive
KLXE,31220798,United States,oil-gas-equipment-services,energy
CLIR,31026432,United States,pollution-treatment-controls,industrials
IGC,31017992,United States,biotechnology,healthcare
YI,30682724,China,medical-distribution,healthcare
MOBX,30360512,United States,semiconductors,technology
BRNS,30214460,United Kingdom,biotechnology,healthcare
TC,30130872,China,advertising-agencies,communication-services
CCEL,30126264,United States,medical-care-facilities,healthcare
FCUV,29972724,United States,scientific-technical-instruments,technology
KPLT,29949504,United States,software-infrastructure,technology
BTOC,29928812,United States,integrated-freight-logistics,industrials
VNRX,29926742,United States,medical-devices,healthcare
DYAI,29905598,United States,biotechnology,healthcare
ZBAO,29762254,China,insurance-brokers,financial-services
QNTM,29718492,Canada,biotechnology,healthcare
DAIO,29490514,United States,electronic-components,technology
CREX,29453012,United States,software-application,technology
VEEA,29434282,United States,information-technology-services,technology
ZGM,29404012,Macau,consulting-services,industrials
FLUX,29022586,United States,electrical-equipment-parts,industrials
AERT,28813976,Singapore,consulting-services,industrials
ELUT,28609794,United States,medical-devices,healthcare
PSHG,28345320,Greece,marine-shipping,industrials
NERV,28253364,United States,biotechnology,healthcare
NRXS,28229952,United States,biotechnology,healthcare
NXTT,28169636,China,software-application,technology
PLUR,28131846,Israel,biotechnology,healthcare
VNTG,28094036,Singapore,marine-shipping,industrials
MODD,28049476,United States,medical-devices,healthcare
CING,28041842,United States,biotechnology,healthcare
CRWS,27827246,United States,furnishings-fixtures-appliances,consumer-cyclical
DSY,27750932,China,household-personal-products,consumer-defensive
UG,27611858,United States,household-personal-products,consumer-defensive
MLSS,27590884,United States,medical-instruments-supplies,healthcare
NTZ,27536522,Italy,furnishings-fixtures-appliances,consumer-cyclical
KLTO,27527686,United States,biotechnology,healthcare
CHOW,27451710,Hong Kong,software-infrastructure,technology
LAZR,27445322,United States,auto-parts,consumer-cyclical
AACG,27165454,China,education-training-services,consumer-defensive
KMRK,26797000,Hong Kong,leisure,consumer-cyclical
SCYX,26756920,United States,drug-manufacturers-specialty-generic,healthcare
MOGO,26662846,Canada,software-infrastructure,technology
IMG,26631436,Hong Kong,packaged-foods,consumer-defensive
NIXX,26616868,United States,staffing-employment-services,industrials
BOSC,26476082,Israel,communication-equipment,technology
TBHC,26279818,United States,home-improvement-retail,consumer-cyclical
KTCC,26279432,United States,computer-hardware,technology
CLPS,26174238,Hong Kong,information-technology-services,technology
APUS,26158044,United Arab Emirates,drug-manufacturers-specialty-generic,healthcare
PFAI,26091000,Canada,farm-products,consumer-defensive
MYND,26012906,United States,education-training-services,consumer-defensive
FATBB,26012020,United States,restaurants,consumer-cyclical
KTTA,25982746,United States,biotechnology,healthcare
RECT,25955000,Singapore,specialty-retail,consumer-cyclical
INTZ,25932792,United States,software-infrastructure,technology
OMH,25917588,Singapore,real-estate-services,real-estate
TOPS,25906708,Greece,oil-gas-midstream,energy
FOXX,25905528,United States,consumer-electronics,technology
CYN,25757250,United States,software-application,technology
